,trend pct,stock pct
0,,
1,0.0,-0.0024783077781976416
2,-0.03125,0.005198718613719788
3,-0.09677419354838712,0.011247136768952216
4,0.1071428571428572,-0.003724873547217711
5,-0.09677419354838712,-0.0028697910585180784
6,0.2857142857142858,0.0034982003174872877
7,-0.2777777777777778,-0.0002987036270306165
8,0.34615384615384626,-0.0050695837293669
9,0.08571428571428563,-0.00185978536910949
10,0.026315789473684292,-0.007130584055723444
11,-0.15384615384615385,-0.01249620593522276
12,0.5757575757575757,0.006156650948556575
13,-0.17307692307692313,-0.014287543571475858
14,-0.13953488372093026,0.005789393346105376
15,-0.027027027027026973,0.0001650722389517245
16,-0.05555555555555558,-0.0008301570967593985
17,-0.02941176470588236,0.0023670249491817286
18,-0.18181818181818177,-0.00683610481680863
19,0.03703703703703698,-0.015654533695640536
20,0.5714285714285714,0.02328254371447964
21,-0.15909090909090906,-0.0025019329801126977
22,0.16216216216216206,0.004585727370067483
23,-0.13953488372093026,-0.001099108694988482
24,-0.21621621621621623,0.005734040524357176
25,0.27586206896551735,-0.0052270393503962564
26,0.0,-0.01641059433663856
27,-0.16216216216216217,-0.0005497414955702107
28,0.19354838709677424,0.00904750062957711
29,-0.32432432432432434,0.004266765122955807
30,0.8799999999999999,0.014377508271241091
31,-0.21276595744680848,0.00456196715338344
32,0.054054054054053946,0.002612154184466098
33,-0.20512820512820518,0.003348188527126017
34,0.32258064516129026,0.02376289445799302
35,0.5853658536585367,0.0027839136670693154
36,-0.07692307692307687,0.0012114693249701824
37,-0.3666666666666667,0.0008768354734237204
38,0.13157894736842102,-0.012931532793816248
39,0.09302325581395343,0.003999425254810762
40,-0.12765957446808507,-0.007663664205512855
41,-0.04878048780487809,0.006803045287939824
42,-0.02564102564102566,8.291717189328196e-05
43,0.23684210526315796,0.004210584564803721
44,-0.04255319148936165,-0.003408552676375054
45,-0.24444444444444446,0.007476184932616814
46,0.17647058823529416,0.002515043715870924
47,0.050000000000000044,-0.004106680884434976
48,-0.09523809523809523,-0.003445782002913944
49,0.23684210526315796,0.0046243137065788975
50,-0.23404255319148937,0.004486087381574832
51,0.08333333333333326,-0.005682782877656245
52,0.0,-0.003072941875344104
53,0.07692307692307687,-0.0027669391560565027
54,-0.09523809523809523,-0.007774874410821764
55,0.05263157894736836,0.0028312758208486554
56,-0.09999999999999998,0.0015664358322349248
57,0.0,-0.0042694685365331385
58,0.02777777777777768,0.0005672079790782325
59,-0.027027027027026973,-0.017240782840080505
60,-0.02777777777777779,0.006168369772770088
61,0.34285714285714275,-0.0006988599945917829
62,-0.1063829787234043,-9.759407791380959e-05
63,-0.23809523809523814,-0.002011199195944613
64,-0.21875,-0.0038293122658872745
65,1.0,0.0032367208033193375
66,-0.12,-0.004324128847975372
67,-0.13636363636363635,-0.006393070107868382
68,0.026315789473684292,-0.00805654223548733
69,-0.20512820512820518,0.010737928918623685
70,0.09677419354838701,0.010114266710486342
71,0.11764705882352944,0.024877442674730577
72,0.3157894736842106,0.006888751247546754
73,0.45999999999999996,-0.0046820314951596664
74,0.013698630136986356,-0.00811609941377096
75,-0.20270270270270274,-0.004522034276709807
76,-0.10169491525423724,-0.027170132995548622
77,0.39622641509433953,0.014354113557285308
78,0.3513513513513513,-0.0006696134646377195
79,-0.18999999999999995,0.002096209453269782
80,-0.4320987654320988,0.006197435138192886
81,-0.08695652173913049,-0.0053169158673712635
82,0.04761904761904767,-0.013905745682175886
83,0.045454545454545414,0.016382684169228147
84,0.21739130434782616,0.016578476419686995
85,-0.0714285714285714,0.004828781906266788
86,0.05769230769230771,-0.001159574223453519
87,-0.18181818181818177,0.005383848376614942
88,-0.11111111111111116,0.0016315224798087113
89,0.19999999999999996,-0.010634481881901903
90,-0.04166666666666663,0.0009289146515432777
91,-0.13043478260869568,0.01369793243937183
92,-0.09999999999999998,0.0006447835975387673
93,0.0,0.0015601240196776224
94,0.08333333333333326,0.0029628437642472915
95,-0.1282051282051282,0.00606608878639987
96,0.08823529411764697,-0.008908443914824194
97,-0.05405405405405406,-0.013604950727655551
98,-0.19999999999999996,-0.0019712809531224227
99,0.1428571428571428,0.005607475596782452
100,0.21875,0.0032420600139114963
101,0.07692307692307687,-0.0003985043260771537
102,-0.023809523809523836,0.001575387865579514
103,0.024390243902439046,0.0016561845670559406
104,-0.1428571428571429,-0.002944378266591752
105,0.13888888888888884,0.009382800438636906
106,0.09756097560975618,0.004819655318670657
107,0.04444444444444451,-0.0006892661872679451
108,-0.12765957446808507,-0.006275252950473864
109,-0.14634146341463417,-0.0052579033664878596
110,0.08571428571428563,-0.0027179862898790265
111,0.07894736842105265,0.0011054459365946068
112,-0.2195121951219512,0.002848010033540671
113,0.65625,-0.0005074371809401512
114,-0.15094339622641506,-0.003076424397436317
115,-0.0444444444444444,-0.004146124373971949
116,-0.13953488372093026,-0.0025098365405940683
117,0.21621621621621623,-0.00677114900101905
118,0.288888888888889,0.005837217941442163
119,-0.22413793103448276,-0.0027640876927139237
120,-0.19999999999999996,0.009261200543240866
121,0.16666666666666674,-0.00866092781138188
122,-0.023809523809523836,0.007826442348722673
123,-0.024390243902439046,0.006849887042800739
124,-0.050000000000000044,0.005085069418845789
